marker	drug	rho	p.value
HLXB9.CP	Axitinib_PDGFR_KIT_VEGFR	0.04035438	0.324137545
HLXB9.CP	AZ628_BRAF	-0.033242433	0.567593258
HLXB9.CP	AZD_0530_Src_Abl	0.000300332	0.995852953
HLXB9.CP	AZD_2281_PARP1_2	0.061837524	0.130603399
HLXB9.CP	AZD6244_MEK_1_2	-0.011231238	0.788311981
HLXB9.CP	AZD6482_PI3K_beta	-0.04424239	0.287873221
HLXB9.CP	AZD6482_PI3Kb	-0.042983557	0.296435766
HLXB9.CP	AZD7762_Chk_1_2	0.046376603	0.257095839
HLXB9.CP	AZD8055_mTORC1_2	0.111687835	0.006523173
HLXB9.CP	BAY_61_3606_spleen_tyrosine_kinase	0.104250026	0.011565841
HLXB9.CP	Bexarotene_Retinioic_acid_X_family_agonist	-0.019868407	0.631239036
HLXB9.CP	BI_2536_PLK1_2_3	0.051902876	0.371146256
HLXB9.CP	BIBW2992_EGFR_HER2	0.060523639	0.138994229
HLXB9.CP	Bicalutamide_Androgen_receptor	-0.05439317	0.188549795
HLXB9.CP	BIRB_0796_p38_JNK2	-0.022567306	0.581469509
HLXB9.CP	Bleomycin_not_given	0.069056887	0.094896608
HLXB9.CP	BMS_509744_IL2_inducible_T_cell_kinase_ITK	0.06753881	0.244305164
HLXB9.CP	BMS_536924_IGF_1R	0.013228455	0.819807
HLXB9.CP	BMS_708163_gamma_secretase_complex	-0.022168645	0.590046293
HLXB9.CP	BMS_754807_IGF1R	-0.016698125	0.686665866
HLXB9.CP	Bortezomib_Proteasome	-0.037456771	0.520209897
HLXB9.CP	Bosutinib_SRC_ABL_TEC	0.051938406	0.204310231
HLXB9.CP	Bryostatin_1_PRKC	-0.065938269	0.110818738
HLXB9.CP	BX_795_TBK1_PDK1_IKK_AURKB_C	0.002473512	0.95190858
HLXB9.CP	Camptothecin_DNA_topoisomerase_I	0.10495103	0.010159349
HLXB9.CP	CCT007093_PPM1D	0.025114729	0.541603835
HLXB9.CP	CCT018159_HSP90	0.038220344	0.356531525
HLXB9.CP	CEP_701_FLT3_JAK2_NTRK1_RET	0.071972504	0.078392032
HLXB9.CP	CGP_082996_CDK4	0.052845963	0.363316273
HLXB9.CP	CGP_60474_CDK_1_2_5_7_9	0.082692212	0.154466944
HLXB9.CP	CHIR_99021_GSK3B	-0.090882411	0.027024175
HLXB9.CP	CI_1040_MEK_1_2	0.009617513	0.814900796
HLXB9.CP	Cisplatin_DNA_crosslinking	0.043272141	0.290353656
HLXB9.CP	CMK_Rsk	0.030147419	0.604210069
HLXB9.CP	Cyclopamine_SMO	-0.002056533	0.971942438
HLXB9.CP	Cytarabine_Inhibits_DNA_synthesis	0.074852698	0.067141923
HLXB9.CP	Dasatinib_ABL_SRC_BMX_pan_Y_KIT_PDGFR	0.011886044	0.838095783
HLXB9.CP	DMOG_Prolyl_4_Hydroxylase	0.083585009	0.042055422
HLXB9.CP	Docetaxel_Microtubules	-0.002024724	0.960560204
HLXB9.CP	Doxorubicin_DNA	0.079665227	0.053925131
HLXB9.CP	EHT_1864_Rac_GTPases	-0.013946303	0.734674081
HLXB9.CP	Elesclomol_Hsp70	0.006710312	0.869817607
HLXB9.CP	Embelin_XIAP	-0.001455638	0.971950524
HLXB9.CP	Epothilone_B_Microtubules	0.086366787	0.036603317
HLXB9.CP	Erlotinib_EGFR	-0.003676643	0.951515329
HLXB9.CP	Etoposide_not_given	0.106191243	0.009721026
HLXB9.CP	FH535_not_given	-0.045271858	0.273895034
HLXB9.CP	FTI_277_Farnesyl_transferase	-0.010007791	0.808011986
HLXB9.CP	GDC_0449_SMO	0.061188659	0.134696892
HLXB9.CP	GDC0941_PI3K_class_1	0.011577789	0.778989198
HLXB9.CP	Gefitinib_EGFR	0.032185406	0.431703894
HLXB9.CP	Gemcitabine_not_given	0.10165743	0.013816765
HLXB9.CP	GNF_2_BCR_ABL_only_allosteric_non_ATP_competetive	0.00534732	0.926760196
HLXB9.CP	GSK_1904529A_IGF1R	-0.034496541	0.404541441
HLXB9.CP	GSK_650394_serum_glucocorticoid_regulated_kinase_1_	0.08125965	0.049282427
HLXB9.CP	GSK269962A_ROCK	-0.063192891	0.276868517
HLXB9.CP	GW_441756_Trk_A	0.023430003	0.567106679
HLXB9.CP	GW843682X_PLK1	0.073644865	0.204145293
HLXB9.CP	Imatinib_BCR_ABL_KIT_PDGFR	-0.10734261	0.062452948
HLXB9.CP	IPA_3_not_given	0.070362716	0.088797781
HLXB9.CP	JNJ_26854165_MDM2	0.01469424	0.721249088
HLXB9.CP	JNK_9L_JNK	0.101541953	0.013443761
HLXB9.CP	JNK_Inhibitor_VIII_JNK	-0.052957285	0.195560836
HLXB9.CP	JW_7_52_1_mTOR	0.010273117	0.859587413
HLXB9.CP	KIN001_135_IKKe	0.069733382	0.229279779
HLXB9.CP	KU_55933_ATM_IC50_13_nM_ATR_10_mM	0.040646782	0.321453759
HLXB9.CP	Lapatinib_EGFR_ERBB2	-0.109806016	0.060046741
HLXB9.CP	LAQ824_HDAC	0.039729548	0.337016929
HLXB9.CP	Lenalidomide_TNF_alpha	0.014586421	0.721639666
HLXB9.CP	LFM_A13_BTK	-0.037490002	0.364979483
HLXB9.CP	Methotrexate_Dihydrofolate_reductase_DHFR	0.108192192	0.008044427
HLXB9.CP	MG_132_Proteosome	-0.119480672	0.039276598
HLXB9.CP	Midostaurin_KIT	-0.025631235	0.533666362
HLXB9.CP	Mitomycin_C_DNA_crosslinker	0.082317714	0.04638999
HLXB9.CP	MK_2206_AKT1_2	0.029861403	0.475209831
HLXB9.CP	MS_275_HDAC	-0.016387418	0.778523556
HLXB9.CP	Nilotinib_Bcr_Abl	-0.003088365	0.940786288
HLXB9.CP	NSC_87877_SHP1_2	0.006109963	0.882067352
HLXB9.CP	NU_7441_DNAPK	0.013214003	0.747299036
HLXB9.CP	Nutlin_3a_p53_MDM2_interaction	0.026591279	0.515974485
HLXB9.CP	NVP_BEZ235_PI3K_Class_1_and_mTORC1_2	0.019539331	0.635176958
HLXB9.CP	NVP_TAE684_ALK	0.015183892	0.793051824
HLXB9.CP	Obatoclax_Mesylate_BCL2_family	0.01041553	0.801348906
HLXB9.CP	OSI_906_IGF1R	-0.033540035	0.417703021
HLXB9.CP	OSU_03012_PDK1	0.097209169	0.018585757
HLXB9.CP	PAC_1_Caspase_3_activator	0.00324281	0.937563394
HLXB9.CP	Paclitaxel_Microtubules	0.06983498	0.228600383
HLXB9.CP	Parthenolide_NFkappaB	0.038898384	0.5028245
HLXB9.CP	Pazopanib_VEGFR_PDGFRA_PDGFRB_KIT	-0.051409241	0.213996641
HLXB9.CP	PD_0325901_MEK_1_2	-0.009850234	0.81097702
HLXB9.CP	PD_0332991_Cdk_4_6	0.075335914	0.071301985
HLXB9.CP	PD_173074_FGFR1_FGFR3	0.035710298	0.382966462
HLXB9.CP	PF_02341066_MET_ALK	0.02461843	0.670544269
HLXB9.CP	PF_4708671_p70_S6KA	-0.050030078	0.224185811
HLXB9.CP	PF_562271_FAK	0.02743784	0.505215579
HLXB9.CP	PHA_665752_MET	-0.082285367	0.153736407
HLXB9.CP	PLX4720_RAF	-0.111826039	0.006148317
HLXB9.CP	Pyrimethamine_STAT3	0.02984882	0.607797896
HLXB9.CP	QS11_ARFGAP	0.035049884	0.3970417
HLXB9.CP	Rapamycin_mTOR	0.023559998	0.683929781
HLXB9.CP	RDEA119_MEK_1_2	-0.03578268	0.384809725
HLXB9.CP	RO_3306_Cdk1	0.028131842	0.491950431
HLXB9.CP	Roscovitine_CDK_s	0.062494886	0.28550089
HLXB9.CP	S_Trityl_L_cysteine_Eg5	0.094749946	0.102587252
HLXB9.CP	Salubrinal_GADD34_PP1C_phosphatase	-0.044841938	0.442123522
HLXB9.CP	SB_216763_GSKa_b	-0.112991736	0.006876854
HLXB9.CP	SB590885_BRAF	0.010393302	0.802597573
HLXB9.CP	Shikonin_not_given	0.070459282	0.086739361
HLXB9.CP	SL_0101_1_RSK_AURKB_PIM3	0.029267523	0.476116202
HLXB9.CP	Sorafenib_PDGFRA_PDGFRB_KDR_KIT_FLT3	0.049788827	0.390972358
HLXB9.CP	Sunitinib_PDGFRA_PDGFRB_KDR_KIT_FLT3	0.153460674	0.007960385
HLXB9.CP	Temsirolimus_mTOR	0.023010636	0.574067427
HLXB9.CP	TGX221_PI3K_beta	-0.069511198	0.231558517
HLXB9.CP	Thapsigargin_ATPase_Ca_transporting_cardiac_muscle_slow_twitch_2	-0.013198918	0.749845082
HLXB9.CP	Tipifarnib_Farnesyl_transferase	0.039393326	0.341124964
HLXB9.CP	TW_37_BCL_2_BCL_XL	0.023965184	0.560600847
HLXB9.CP	Vinblastine_Microtubules	0.075617141	0.064389575
HLXB9.CP	Vinorelbine_Microtubules	0.027378694	0.506134239
HLXB9.CP	Vorinostat_HDAC_inhibitor_Class_I_IIa_IIb_IV	0.093573724	0.021997475
HLXB9.CP	VX_680_Aurora_kinase_A_B_C_FLT_3_ABL1_JAK2	0.08592114	0.138944544
HLXB9.CP	VX_702_p38_MAPK	0.009335265	0.819643557
HLXB9.CP	WH_4_023_SRC_family_ABL	-0.038954171	0.502933398
HLXB9.CP	WZ_1_84_BMX	0.125880794	0.029813766
HLXB9.CP	X17_AAG_Hsp90	-0.062513252	0.12644346
HLXB9.CP	X681640_Wee1_Chk1	0.070608267	0.089333371
HLXB9.CP	XMD8_85_Erk5	0.004923378	0.932894798
HLXB9.CP	Z_LLNle_CHO_gamma_secretase	-0.047194864	0.416941946
HLXB9.CP	ZM_447439_Aurora_B	0.028671788	0.490722491
HMGA1.CP	A_443654_AKT1_2_3	-0.007825548	0.892988065
HMGA1.CP	A_770041_Src_family	-0.11410695	0.048692771
HMGA1.CP	ABT_263_Bcl_2_Bcl_xL_and_Bcl_w	0.109993263	0.007047643
HMGA1.CP	ABT_888_PARP1_2	0.061776271	0.130985667
HMGA1.CP	AG_014699_PARP1_2_	0.035829428	0.384188649
HMGA1.CP	AICAR_AMPK_agonist	0.060547142	0.13884058
HMGA1.CP	AKT_inhibitor_VIII_AKT1_2	0.001007067	0.980492694
HMGA1.CP	AMG_706_VEGFR_RET_c_KIT_PDGFR	-0.05200597	0.203721384
HMGA1.CP	AP_24534_Bcr_Abl	0.039472313	0.337686391
HMGA1.CP	AS601245_not_given	-0.097285529	0.018493082
HMGA1.CP	ATRA_Ligand_for_retinoic_acid_and_retinoid_X_receptors	0.064527845	0.114650438
HMGA1.CP	AUY922_HSP90	-0.000337407	0.993497051
HMGA1.CP	Axitinib_PDGFR_KIT_VEGFR	0.119751617	0.003332196
HMGA1.CP	AZ628_BRAF	0.016664156	0.774511409
HMGA1.CP	AZD_0530_Src_Abl	-0.127371326	0.026875545
HMGA1.CP	AZD_2281_PARP1_2	0.172275452	2.24E-05
HMGA1.CP	AZD6244_MEK_1_2	-0.013417302	0.748385151
HMGA1.CP	AZD6482_PI3K_beta	0.04462415	0.283729652
HMGA1.CP	AZD6482_PI3Kb	0.033749645	0.412408671
HMGA1.CP	AZD7762_Chk_1_2	0.10239241	0.012163706
HMGA1.CP	AZD8055_mTORC1_2	0.17213629	2.54E-05
HMGA1.CP	BAY_61_3606_spleen_tyrosine_kinase	0.118377359	0.004110048
HMGA1.CP	Bexarotene_Retinioic_acid_X_family_agonist	-0.04385037	0.289259112
HMGA1.CP	BI_2536_PLK1_2_3	-0.036707743	0.52719697
HMGA1.CP	BIBW2992_EGFR_HER2	-0.089605283	0.028316443
HMGA1.CP	Bicalutamide_Androgen_receptor	-0.145915028	0.000394598
HMGA1.CP	BIRB_0796_p38_JNK2	-0.0164531	0.687781853
HMGA1.CP	Bleomycin_not_given	0.021503549	0.603416017
HMGA1.CP	BMS_509744_IL2_inducible_T_cell_kinase_ITK	0.048785644	0.400600207
HMGA1.CP	BMS_536924_IGF_1R	-0.052165785	0.368724785
HMGA1.CP	BMS_708163_gamma_secretase_complex	-0.022732232	0.580626791
HMGA1.CP	BMS_754807_IGF1R	0.005752968	0.889475122
HMGA1.CP	Bortezomib_Proteasome	-0.155082083	0.007415522
HMGA1.CP	Bosutinib_SRC_ABL_TEC	0.095558326	0.019324573
HMGA1.CP	Bryostatin_1_PRKC	-0.156625593	0.000140703
HMGA1.CP	BX_795_TBK1_PDK1_IKK_AURKB_C	0.063201658	0.122940254
HMGA1.CP	Camptothecin_DNA_topoisomerase_I	0.105961746	0.009452186
HMGA1.CP	CCT007093_PPM1D	0.065880072	0.10901394
HMGA1.CP	CCT018159_HSP90	0.015093288	0.715869178
HMGA1.CP	CEP_701_FLT3_JAK2_NTRK1_RET	0.150254807	0.000223639
HMGA1.CP	CGP_082996_CDK4	0.057884403	0.319310681
HMGA1.CP	CGP_60474_CDK_1_2_5_7_9	-0.007430076	0.898366055
HMGA1.CP	CHIR_99021_GSK3B	-0.086236511	0.035931723
HMGA1.CP	CI_1040_MEK_1_2	-0.002910542	0.943519837
HMGA1.CP	Cisplatin_DNA_crosslinking	0.052637257	0.198278982
HMGA1.CP	CMK_Rsk	-0.071821628	0.216376843
HMGA1.CP	Cyclopamine_SMO	0.056205869	0.336034706
HMGA1.CP	Cytarabine_Inhibits_DNA_synthesis	0.082774103	0.042857364
HMGA1.CP	Dasatinib_ABL_SRC_BMX_pan_Y_KIT_PDGFR	-0.117395476	0.042862192
HMGA1.CP	DMOG_Prolyl_4_Hydroxylase	0.050976325	0.215533919
HMGA1.CP	Docetaxel_Microtubules	-0.065807949	0.107617373
HMGA1.CP	Doxorubicin_DNA	0.02249836	0.586762502
HMGA1.CP	EHT_1864_Rac_GTPases	0.085897305	0.036511142
HMGA1.CP	Elesclomol_Hsp70	0.040029823	0.328047335
HMGA1.CP	Embelin_XIAP	-0.019443453	0.638558229
HMGA1.CP	Epothilone_B_Microtubules	-0.013587433	0.742737931
HMGA1.CP	Erlotinib_EGFR	-0.183197088	0.002246208
HMGA1.CP	Etoposide_not_given	0.109355152	0.007742603
HMGA1.CP	FH535_not_given	-0.053008702	0.200065176
HMGA1.CP	FTI_277_Farnesyl_transferase	-0.064729885	0.115656867
HMGA1.CP	GDC_0449_SMO	0.095452522	0.019459576
HMGA1.CP	GDC0941_PI3K_class_1	0.059755128	0.147152097
HMGA1.CP	Gefitinib_EGFR	-0.030142567	0.461517778
HMGA1.CP	Gemcitabine_not_given	0.041589728	0.314865103
HMGA1.CP	GNF_2_BCR_ABL_only_allosteric_non_ATP_competetive	-0.158336309	0.006160372
HMGA1.CP	GSK_1904529A_IGF1R	-0.133127448	0.001237114
HMGA1.CP	GSK_650394_serum_glucocorticoid_regulated_kinase_1_	0.035485504	0.39119679
HMGA1.CP	GSK269962A_ROCK	-0.061430268	0.290514964
HMGA1.CP	GW_441756_Trk_A	-0.07110136	0.082081434
HMGA1.CP	GW843682X_PLK1	-0.024957073	0.667335687
HMGA1.CP	Imatinib_BCR_ABL_KIT_PDGFR	-0.057392083	0.320197757
HMGA1.CP	IPA_3_not_given	0.125574994	0.002323545
HMGA1.CP	JNJ_26854165_MDM2	-0.005926937	0.88557543
HMGA1.CP	JNK_9L_JNK	0.081042186	0.048733396
HMGA1.CP	JNK_Inhibitor_VIII_JNK	-0.033115345	0.418509581
HMGA1.CP	JW_7_52_1_mTOR	-0.036779164	0.526393004
HMGA1.CP	KIN001_135_IKKe	-0.065415852	0.259482125
HMGA1.CP	KU_55933_ATM_IC50_13_nM_ATR_10_mM	0.112508075	0.005924043
HMGA1.CP	Lapatinib_EGFR_ERBB2	-0.16501279	0.004556831
HMGA1.CP	LAQ824_HDAC	0.052772842	0.202076955
HMGA1.CP	Lenalidomide_TNF_alpha	0.121027037	0.003009181
HMGA1.CP	LFM_A13_BTK	-0.021691014	0.600261604
HMGA1.CP	Methotrexate_Dihydrofolate_reductase_DHFR	0.160462405	7.99E-05
HMGA1.CP	MG_132_Proteosome	-0.146038626	0.011603843
HMGA1.CP	Midostaurin_KIT	-0.020714482	0.614968608
HMGA1.CP	Mitomycin_C_DNA_crosslinker	0.045155597	0.275130343
HMGA1.CP	MK_2206_AKT1_2	0.052189082	0.211852838
HMGA1.CP	MS_275_HDAC	-0.038640257	0.507103984
HMGA1.CP	Nilotinib_Bcr_Abl	0.120585374	0.003603295
HMGA1.CP	NSC_87877_SHP1_2	-0.039089317	0.34239847
HMGA1.CP	NU_7441_DNAPK	0.088882163	0.029896614
HMGA1.CP	Nutlin_3a_p53_MDM2_interaction	0.191620718	2.31E-06
HMGA1.CP	NVP_BEZ235_PI3K_Class_1_and_mTORC1_2	0.100651728	0.014285197
HMGA1.CP	NVP_TAE684_ALK	-0.005761721	0.920703954
HMGA1.CP	Obatoclax_Mesylate_BCL2_family	0.040554568	0.327071719
HMGA1.CP	OSI_906_IGF1R	0.019212998	0.642542281
HMGA1.CP	OSU_03012_PDK1	0.051944831	0.209255925
HMGA1.CP	PAC_1_Caspase_3_activator	0.051657537	0.211789355
HMGA1.CP	Paclitaxel_Microtubules	-0.062782583	0.279193457
HMGA1.CP	Parthenolide_NFkappaB	-0.065990932	0.255308179
HMGA1.CP	Pazopanib_VEGFR_PDGFRA_PDGFRB_KIT	-0.096120509	0.019951767
HMGA1.CP	PD_0325901_MEK_1_2	-0.081580553	0.047249894
HMGA1.CP	PD_0332991_Cdk_4_6	0.099916652	0.016638076
HMGA1.CP	PD_173074_FGFR1_FGFR3	0.06149179	0.132772383
HMGA1.CP	PF_02341066_MET_ALK	0.016770433	0.771995329
HMGA1.CP	PF_4708671_p70_S6KA	0.006471363	0.875147182
HMGA1.CP	PF_562271_FAK	0.01238378	0.763654648
HMGA1.CP	PHA_665752_MET	-0.06921703	0.230405729
HMGA1.CP	PLX4720_RAF	0.051336907	0.20960699
HMGA1.CP	Pyrimethamine_STAT3	0.042675003	0.462995615
HMGA1.CP	QS11_ARFGAP	0.05484261	0.184918472
HMGA1.CP	Rapamycin_mTOR	-0.009103459	0.875020065
HMGA1.CP	RDEA119_MEK_1_2	-0.039808937	0.333579324
HMGA1.CP	RO_3306_Cdk1	-0.032582434	0.426041529
HMGA1.CP	Roscovitine_CDK_s	-0.022321805	0.703087317
HMGA1.CP	S_Trityl_L_cysteine_Eg5	-0.011590786	0.842064248
HMGA1.CP	Salubrinal_GADD34_PP1C_phosphatase	-0.030192954	0.604891428
HMGA1.CP	SB_216763_GSKa_b	-0.039567223	0.345281826
HMGA1.CP	SB590885_BRAF	0.09586809	0.020824701
HMGA1.CP	Shikonin_not_given	0.048727222	0.236499385
HMGA1.CP	SL_0101_1_RSK_AURKB_PIM3	0.010060896	0.806532499
HMGA1.CP	Sorafenib_PDGFRA_PDGFRB_KDR_KIT_FLT3	0.050151031	0.387530816
HMGA1.CP	Sunitinib_PDGFRA_PDGFRB_KDR_KIT_FLT3	0.088979667	0.125371203
HMGA1.CP	Temsirolimus_mTOR	0.083641344	0.040718109
HMGA1.CP	TGX221_PI3K_beta	-0.063849583	0.271897288
HMGA1.CP	Thapsigargin_ATPase_Ca_transporting_cardiac_muscle_slow_twitch_2	-0.020157143	0.626286415
HMGA1.CP	Tipifarnib_Farnesyl_transferase	-0.006846502	0.868641496
HMGA1.CP	TW_37_BCL_2_BCL_XL	0.077179675	0.060560101
HMGA1.CP	Vinblastine_Microtubules	0.098128712	0.016286427
HMGA1.CP	Vinorelbine_Microtubules	0.059097136	0.150970565
HMGA1.CP	Vorinostat_HDAC_inhibitor_Class_I_IIa_IIb_IV	0.159509514	8.82E-05
HMGA1.CP	VX_680_Aurora_kinase_A_B_C_FLT_3_ABL1_JAK2	0.019964056	0.731433826
HMGA1.CP	VX_702_p38_MAPK	0.147168716	0.000301451
HMGA1.CP	WH_4_023_SRC_family_ABL	-0.066326492	0.253695999
HMGA1.CP	WZ_1_84_BMX	-0.058639525	0.313027771
HMGA1.CP	X17_AAG_Hsp90	-0.152108463	0.000186404
HMGA1.CP	X681640_Wee1_Chk1	0.064281169	0.122018761
HMGA1.CP	XMD8_85_Erk5	0.094334538	0.105883075
HMGA1.CP	Z_LLNle_CHO_gamma_secretase	-0.044252857	0.44660624
HMGA1.CP	ZM_447439_Aurora_B	0.069147492	0.096174129
HMGA2.CP	A_443654_AKT1_2_3	0.071515084	0.218349064
HMGA2.CP	A_770041_Src_family	-0.009860638	0.865170336
HMGA2.CP	ABT_263_Bcl_2_Bcl_xL_and_Bcl_w	0.09578677	0.019035865
HMGA2.CP	ABT_888_PARP1_2	0.001752158	0.965866063
HMGA2.CP	AG_014699_PARP1_2_	-0.002112428	0.959095227
HMGA2.CP	AICAR_AMPK_agonist	0.070443758	0.084958487
HMGA2.CP	AKT_inhibitor_VIII_AKT1_2	0.038745218	0.346667567
HMGA2.CP	AMG_706_VEGFR_RET_c_KIT_PDGFR	-0.036240988	0.375931578
HMGA2.CP	AP_24534_Bcr_Abl	0.025576493	0.534540877
HMGA2.CP	AS601245_not_given	-0.015399466	0.709887126
HMGA2.CP	ATRA_Ligand_for_retinoic_acid_and_retinoid_X_receptors	0.076303708	0.061997449
HMGA2.CP	AUY922_HSP90	0.029905495	0.469955629
HMGA2.CP	Axitinib_PDGFR_KIT_VEGFR	0.056316266	0.168659256
HMGA2.CP	AZ628_BRAF	0.043662299	0.452701645
HMGA2.CP	AZD_0530_Src_Abl	0.004097557	0.943467035
HMGA2.CP	AZD_2281_PARP1_2	0.108826362	0.007679937
HMGA2.CP	AZD6244_MEK_1_2	-0.012388766	0.767094094
HMGA2.CP	AZD6482_PI3K_beta	0.001681382	0.967797577
HMGA2.CP	AZD6482_PI3Kb	0.097294088	0.017890142
HMGA2.CP	AZD7762_Chk_1_2	0.100711348	0.013663846
HMGA2.CP	AZD8055_mTORC1_2	0.090964484	0.02688568
HMGA2.CP	BAY_61_3606_spleen_tyrosine_kinase	0.095681213	0.020527258
HMGA2.CP	Bexarotene_Retinioic_acid_X_family_agonist	-0.018844543	0.648933368
HMGA2.CP	BI_2536_PLK1_2_3	0.034647637	0.550652013
HMGA2.CP	BIBW2992_EGFR_HER2	-0.062256199	0.128013645
HMGA2.CP	Bicalutamide_Androgen_receptor	-0.124759747	0.002482276
HMGA2.CP	BIRB_0796_p38_JNK2	-0.095152302	0.019847137
HMGA2.CP	Bleomycin_not_given	0.074690297	0.070805274
HMGA2.CP	BMS_509744_IL2_inducible_T_cell_kinase_ITK	0.071275793	0.21911877
HMGA2.CP	BMS_536924_IGF_1R	-0.033407427	0.565014449
HMGA2.CP	BMS_708163_gamma_secretase_complex	-0.002317538	0.955089495
HMGA2.CP	BMS_754807_IGF1R	-0.00654899	0.8743012
HMGA2.CP	Bortezomib_Proteasome	-0.026959846	0.643548999
HMGA2.CP	Bosutinib_SRC_ABL_TEC	0.048423843	0.23666376
HMGA2.CP	Bryostatin_1_PRKC	-0.077909102	0.059454369
HMGA2.CP	BX_795_TBK1_PDK1_IKK_AURKB_C	0.050380956	0.219001311
HMGA2.CP	Camptothecin_DNA_topoisomerase_I	0.086151446	0.035028586
HMGA2.CP	CCT007093_PPM1D	-0.024016158	0.559434366
HMGA2.CP	CCT018159_HSP90	0.045333674	0.274063368
HMGA2.CP	CEP_701_FLT3_JAK2_NTRK1_RET	0.15776799	0.000105521
HMGA2.CP	CGP_082996_CDK4	0.061112198	0.293024659
HMGA2.CP	CGP_60474_CDK_1_2_5_7_9	0.095111016	0.101278436
HMGA2.CP	CHIR_99021_GSK3B	-0.015819504	0.700892719
HMGA2.CP	CI_1040_MEK_1_2	0.004148306	0.919569746
HMGA2.CP	Cisplatin_DNA_crosslinking	-0.007003268	0.864188068
HMGA2.CP	CMK_Rsk	0.031687013	0.585863167
HMGA2.CP	Cyclopamine_SMO	0.067259195	0.24947949
HMGA2.CP	Cytarabine_Inhibits_DNA_synthesis	0.017632413	0.666703871
HMGA2.CP	Dasatinib_ABL_SRC_BMX_pan_Y_KIT_PDGFR	0.013151874	0.821129754
HMGA2.CP	DMOG_Prolyl_4_Hydroxylase	0.092183434	0.024899599
HMGA2.CP	Docetaxel_Microtubules	-0.051772892	0.20575795
HMGA2.CP	Doxorubicin_DNA	0.044013408	0.287468095
HMGA2.CP	EHT_1864_Rac_GTPases	0.078185682	0.057061147
HMGA2.CP	Elesclomol_Hsp70	-0.049053702	0.230614412
HMGA2.CP	Embelin_XIAP	0.04774966	0.248464429
HMGA2.CP	Epothilone_B_Microtubules	-0.010681419	0.796387587
HMGA2.CP	Erlotinib_EGFR	-0.020233048	0.737892617
HMGA2.CP	Etoposide_not_given	0.092581738	0.024278708
HMGA2.CP	FH535_not_given	-0.017729889	0.668423675
HMGA2.CP	FTI_277_Farnesyl_transferase	-0.042461569	0.302345684
HMGA2.CP	GDC_0449_SMO	0.09149736	0.025131759
HMGA2.CP	GDC0941_PI3K_class_1	0.059072578	0.151835936
HMGA2.CP	Gefitinib_EGFR	-0.029146041	0.476467663
HMGA2.CP	Gemcitabine_not_given	0.056191201	0.174332362
HMGA2.CP	GNF_2_BCR_ABL_only_allosteric_non_ATP_competetive	-0.105176199	0.069828165
HMGA2.CP	GSK_1904529A_IGF1R	-0.079815675	0.053472034
HMGA2.CP	GSK_650394_serum_glucocorticoid_regulated_kinase_1_	0.059365073	0.151209079
HMGA2.CP	GSK269962A_ROCK	-0.077359884	0.182918433
HMGA2.CP	GW_441756_Trk_A	-0.028177249	0.49125154
HMGA2.CP	GW843682X_PLK1	-0.003632953	0.9501195
HMGA2.CP	Imatinib_BCR_ABL_KIT_PDGFR	-0.050450002	0.382309835
HMGA2.CP	IPA_3_not_given	0.108321566	0.008682362
HMGA2.CP	JNJ_26854165_MDM2	0.01084237	0.792352951
HMGA2.CP	JNK_9L_JNK	0.059700629	0.146834675
HMGA2.CP	JNK_Inhibitor_VIII_JNK	-0.106916886	0.008824508
HMGA2.CP	JW_7_52_1_mTOR	0.051253303	0.377170998
HMGA2.CP	KIN001_135_IKKe	0.008316793	0.886123631
HMGA2.CP	KU_55933_ATM_IC50_13_nM_ATR_10_mM	0.041551422	0.310792701
HMGA2.CP	Lapatinib_EGFR_ERBB2	-0.102368646	0.079707533
HMGA2.CP	LAQ824_HDAC	0.055984469	0.175925201
HMGA2.CP	Lenalidomide_TNF_alpha	0.079238196	0.052585288
HMGA2.CP	LFM_A13_BTK	0.002166406	0.958264776
HMGA2.CP	Methotrexate_Dihydrofolate_reductase_DHFR	0.130802134	0.001334659
HMGA2.CP	MG_132_Proteosome	-0.034024966	0.558505433
HMGA2.CP	Midostaurin_KIT	0.021681761	0.598549939
HMGA2.CP	Mitomycin_C_DNA_crosslinker	0.041566088	0.31514049
HMGA2.CP	MK_2206_AKT1_2	0.049430775	0.237039684
HMGA2.CP	MS_275_HDAC	0.041811867	0.472850983
HMGA2.CP	Nilotinib_Bcr_Abl	0.031269367	0.45188524
HMGA2.CP	NSC_87877_SHP1_2	-0.043583324	0.289741042
HMGA2.CP	NU_7441_DNAPK	0.061358111	0.134271619
HMGA2.CP	Nutlin_3a_p53_MDM2_interaction	0.149858823	0.000232448
HMGA2.CP	NVP_BEZ235_PI3K_Class_1_and_mTORC1_2	0.027321842	0.507018096
HMGA2.CP	NVP_TAE684_ALK	0.050117602	0.386251827
HMGA2.CP	Obatoclax_Mesylate_BCL2_family	0.024994892	0.545933603
HMGA2.CP	OSI_906_IGF1R	-0.029618048	0.474236435
HMGA2.CP	OSU_03012_PDK1	0.052565803	0.203854993
HMGA2.CP	PAC_1_Caspase_3_activator	0.055677082	0.178313539
HMGA2.CP	Paclitaxel_Microtubules	0.015436163	0.79038244
HMGA2.CP	Parthenolide_NFkappaB	0.00334491	0.954069803
HMGA2.CP	Pazopanib_VEGFR_PDGFRA_PDGFRB_KIT	-0.041669824	0.313933222
HMGA2.CP	PD_0325901_MEK_1_2	-0.059145657	0.150634799
